Numero,Nombre,Tipo,Correo_electronico,Telefono,Razon_Social,Tipo_Contribuyente,CUIT,Alta,Baja,Activo,Frecuencia,Fecha_donacion,Importe,Nro_Cuenta,Pais
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-06-05,477167,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-07-05,345240,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-08-05,578153,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-09-05,255436,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-10-05,630203,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-11-05,788229,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-12-05,667281,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-01-05,663026,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-02-05,575890,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-03-05,704002,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-04-05,776587,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-05-05,700318,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-06-05,782687,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-07-05,711560,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2024-08-05,768202,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-02-02,71381,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-03-12,55346,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-04-08,66576,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-05-25,83697,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-06-10,40499,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-07-28,41123,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-08-15,15614,405100,México
D00138,Innovación Solar S.A.,Campaña,julia.martinez@innovacionsolar.com,525512345678,SA,Responsable Inscripto,30-99887766-7,2024-02-02,,SI,Mensual,2024-09-05,34964,405100,Argentina
D00139,TechGreen Innovación S.R.L.,Agroindustria,tech@techgreeninnovacion.com,5491145678901,SRL,Responsable Inscripto,25-67890123-0,2024-04-01,,SI,Mensual,2024-04-01,551050,405100,Argentina
D00139,TechGreen Innovación S.R.L.,Agroindustria,tech@techgreeninnovacion.com,5491145678901,SRL,Responsable Inscripto,25-67890123-0,2024-04-01,,SI,Mensual,2024-05-15,700290,405100,Argentina
D00139,TechGreen Innovación S.R.L.,Agroindustria,tech@techgreeninnovacion.com,5491145678901,SRL,Responsable Inscripto,25-67890123-0,2024-04-01,,SI,Mensual,2024-06-08,565167,405100,Argentina
D00139,TechGreen Innovación S.R.L.,Agroindustria,tech@techgreeninnovacion.com,5491145678901,SRL,Responsable Inscripto,25-67890123-0,2024-04-01,,SI,Mensual,2024-07-22,635642,405100,Argentina
D00139,TechGreen Innovación S.R.L.,Agroindustria,tech@techgreeninnovacion.com,5491145678901,SRL,Responsable Inscripto,25-67890123-0,2024-04-01,,SI,Mensual,2024-08-10,642222,405100,Argentina
D00139,TechGreen Innovación S.R.L.,Agroindustria,tech@techgreeninnovacion.com,5491145678901,SRL,Responsable Inscripto,25-67890123-0,2024-04-01,,SI,Mensual,2024-09-01,514844,405100,Argentina
D00140,EcoTransporte S.A.,Estado,fernando.lopez@ecotransporte.com,5491187654321,SA,Exento,30-33445566-7,2022-04-01,2023-12-01,NO,Semestral,2022-04-01,496574,405100,Argentina
D00140,EcoTransporte S.A.,Estado,fernando.lopez@ecotransporte.com,5491187654321,SA,Exento,30-33445566-7,2022-04-01,2023-12-01,NO,Semestral,2022-10-01,444382,405100,Argentina
D00140,EcoTransporte S.A.,Estado,fernando.lopez@ecotransporte.com,5491187654321,SA,Exento,30-33445566-7,2022-04-01,2023-12-01,NO,Semestral,2023-04-01,488440,405100,Argentina
D00140,EcoTransporte S.A.,Estado,fernando.lopez@ecotransporte.com,5491187654321,SA,Exento,30-33445566-7,2022-04-01,2023-12-01,NO,Semestral,2023-10-01,309601,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2021-01-01,51713,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2021-04-01,109533,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2021-07-01,117472,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2021-10-01,104618,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2022-01-01,39420,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2022-04-01,46331,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2022-07-01,40212,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2022-10-01,64932,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2023-01-01,81503,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2023-04-01,73476,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2023-07-01,117902,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2023-10-01,38437,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2024-01-01,73466,405100,Argentina
D00141,Apoyo Social Universal,Estado,apoyosocialuniversal@example.com,5491187655588,GOB,Exento,30-33675566-8,2021-01-01,2024-06-01,NO,Trimestral,2024-04-01,115458,405100,México
D00142,Bebidas S.A,Campaña,bebidassa@mail.com,525512344324,SA,Responsable Inscripto,34-38765566-0,2024-01-01,2024-05-30,NO,Mensual,2024-01-01,57632,403103,México
D00142,Bebidas S.A,Campaña,bebidassa@mail.com,525512344324,SA,Responsable Inscripto,34-38765566-0,2024-01-01,2024-05-30,NO,Mensual,2024-02-15,88336,403103,México
D00142,Bebidas S.A,Campaña,bebidassa@mail.com,525512344324,SA,Responsable Inscripto,34-38765566-0,2024-01-01,2024-05-30,NO,Mensual,2024-03-08,58897,403103,México
D00142,Bebidas S.A,Campaña,bebidassa@mail.com,525512344324,SA,Responsable Inscripto,34-38765566-0,2024-01-01,2024-05-30,NO,Mensual,2024-04-22,33079,403103,México
D00142,Bebidas S.A,Campaña,bebidassa@mail.com,525512344324,SA,Responsable Inscripto,34-38765566-0,2024-01-01,2024-05-30,NO,Mensual,2024-05-10,24515,403103,México
